,id,class,text,kazakh
944,944,36,I would like for someone to tell me which fiat currencies that your company supports.,Сіздің компанияңыз қандай валюталарды қолдап отырғанын біреу айтып берсін. 
945,945,36,Which currencies are allowed?,Қандай валюталарға рұқсат етіледі? 
946,946,36,"I'm interested in using fiat currencies, which do you support?","Мен фиат валютасын пайдалануды қалаймын, сіз қайсысын қолдап жүрсіз? "
947,947,36,How do I go forth on holding money in multiple currencies?,Көптеген валютада ақша ұстап тұруды қалай жалғастырамын? 
948,948,36,Which currencies will you exchange?,Қандай валютамен алмасуыңыз керек? 
949,949,36,I need a list of currencies you accept for exchange.,Мен сіз алмасу үшін қабылдайтын валюталар тізімін қажет. 
950,950,36,What type of fiat currencies do you support?,Сіз қандай валюталарды қолдапсыз? 
951,951,36,What currencies are supported?,Қандай валюталар қолданады? 
952,952,36,Please tell me which fiat currencies you support.,Сіз қандай валюталарды қолдауыңызды сұраймын. 
953,953,36,Do you offer services that hold money in different types of currency?,Сіз әртүрлі валюта түрінде ақша ұстайтын қызметтерді ұсынасыз ба? 
954,954,36,What currency is supported for exchanges and holding?,Біржаттық және холдингтік қызметтерге қандай валюта қолданады? 
955,955,36,What fiat money can I used in the exchange and holding?,Мен қандай фиаттық ақшаны алмасу және ұстау үшін пайдалана аламын? 
956,956,36,What fiat currencies are used for exchange?,Қай валюталар алмасу үшін қолданылады? 
957,957,36,Do you provide currency exchange to Euros?,Сіз валютаны евроға алмасуды қамтамасыз етесіз бе? 
958,958,36,What country's money can I hold currency in?,Қандай ел ақшасына валюта ұстай аламын? 
959,959,36,What other currencies can I hang onto?,Басқа қандай валюталарға қолдаймын? 
960,960,36,"I'm interested in holding and exchange for flat currencies, what do you support?","Мен біршама валютаға ие болуға және алмасуға мүдделімін, сіз неден қолдау табасыз? "
961,961,36,Do you have a problem with EUR exchanges?,EUR алмасумен проблемаңыз бар ма? 
