,class,text
2101,8,I need a transfer cancelled.
2102,8,I did a transaction this morning and now I want to cancel it.
2103,8,A transfer has to be cancelled.
2104,8,Is it possible to cancel a transaction?
2105,8,I messed up and made a transaction using the wrong account.
2106,8,One of my transactions needs to be canceled.
2107,8,I need to stop a transaction that I made.
2108,8,I need to cancel a transfer I made.
2109,8,"My transfer was wrong, are you able to stop it before it goes through please?"
2110,8,I used the wrong account.
2111,8,I've made a horrible mistake!  I transferred money to the wrong account by accident!  I entered one of the digits wrong.  I need this cancelled immediately please.
2112,8,What are the steps I need to take to cancel a transaction?
2113,8,I would like to cancel a transfer...is this possible?
2114,8,I want to cancel the transaction I made earlier
2115,8,I submitted a transaction but it was for the incorrect account.
2116,8,"I stupidly initiated a rent payment from the wrong account yesterday. It can't be paid from that account, but it really needs to get paid on time. Am I able to move the payment to the right account?"
2117,8,Can you help me to quickly cancel a transaction I accidentally did to the wrong account?
2118,8,"I don't think the transaction has gone through, so can I cancel a transfer?"
2119,8,I wanna revert a transaction i did this morning.
2120,8,I did a transaction to a wrong account!
2121,8,Please help me cancel a transaction.
2122,8,I entered a typo when I was transferring money and now I've sent it to an incorrect account.  This is so bad!  I need it cancelled now.
2123,8,How fast can you fix an error in payment?  I made a payment in the wrong account yesterday and it needs to be adjusted by tomorrow for my rent.
2124,8,Please cancel my last transaction.
2125,8,How to cancel a transaction
2126,8,I need to cancel a transfer
2127,8,Help me cancel a transfer.
2128,8,"who do I talk to, to cancel a transfer?"
2129,8,Help! I need to cancel a transaction.
2130,8,I made a mistake and need to cancel a transfer.
2131,8,If I make a mistake can I cancel the transaction?
2132,8,I need to cancel a transaction.
2133,8,I don't need to transfer anymore and I want to cancel it.
2134,8,How do I cancel a transfer?
2135,8,"I made a mistake on the last transfer I made, who must I speak with to cancel?"
2136,8,Who do I call to cancel a transfer?
2137,8,It is extremely important that I cancel the transfer I made yesterday and put the money into a different account.  Is this possible?
2138,8,I made a transaction to the wrong account!
2139,8,Is there any way to cancel a recent transfer?  I did not mean to make it and need to make sure it does not go through.
2140,8,Is there a way to revert a transaction?
2141,8,I have a transaction and would like to know if I it's cancelable?
2142,8,I accidentally made a payment to a wrong account. What should I do?
2143,8,How can I cancel my transfer?
2144,8,I just realized I made the wrong transaction  yesterday. Would  you please make it correct?I need it by tomorrow.
2145,8,Am I able to stop a transfer?
2146,8,"I made a transaction, but I made it to an account I didn't mean to make it to."
2147,8,stop the transaction
2148,8,I need to reverse a transaction
2149,8,I just realised I made the wrong payment yesterday. Can you please change it to the right account? It's my rent payment and really really needs to be in the right account by tomorrow
2150,8,"I've just made a money transfer to the wrong account, I need to stop the money from being moved as it may be going to someone I don't know.  Please can you help?"
2151,8,Please help!  The app won't let me cancel a money transfer.  I accidently sent money to an account that wasn't mine.  I need this cancelled immediately.
2152,8,Help me cancel a transaction.
2153,8,"I already made a transfer and want to cancel it, how do I do that?"
2154,8,"Hi , I just came to know I made the wrong transaction  yesterday. Would  you please make it correct?I need it by tomorrow."
2155,8,I sent a payment to the wrong account number - can that transaction be reversed? I am worried about accidentally giving my money away.
2156,8,I want to reverse a transaction I did this morning
2157,8,"I need you to stop the transfer I just started as soon as possible, I just realized it's not correct!"
2158,8,I would like to cancel my previous transaction
2159,8,I need urgent help. I realize I sent my payment to the wrong account number. I made a typo. Please cancel the transfer now. There isn't an option from the app.
2160,8,"I made a mistake and did a transaction to a wrong account, can I cancel?"
2161,8,"Hi, I made a transfer yesterday that I need to reverse.  I need to put the money in a different account."
2162,8,I need urgent help. I realize I sent my payment to the wrong account number. I made a typo. Please cancel the transfer immediately. I cannot do anything from the app.
2163,8,I want to cancel a transaction.
2164,8,"I made a rent payment from the wrong account yesterday. It absolutely has to go through tomorrow, so can you please reroute the payment to the right account?"
2165,8,"I no longer want to transfer funds, can we cancel that transaction?"
2166,8,"I made a mistake when sending a payment, sending it to the wrong account number (with a typo) - can you please cancel the transaction?"
2167,8,I need to cancel my recent transfer as soon as possible. I made an error there. Please help before it goes through.
2168,8,I am trying to revert a transcation I did this morning
2169,8,A payment I made is for a wrong amount can you help me correct the mistake.
2170,8,I inadvertently completed a transaction on a wrong account.
2171,8,I used the wrong account number!
2172,8,How can I cancel a transfer I made
2173,8,"I made a mistake of transferring, can I cancel my previous transfer?"
2174,8,"I made a mistake when making my last transfer, please cancel before it goes thru."
2175,8,Can I stop a transaction?
2176,8,I wish to cancel a transfer
2177,8,I want to take back my transaction
2178,8,Is it possible for a transaction to be cancelled?
2179,8,"Hey i need help urgently. I just realised I sent my payment to the wrong account number, there is a typo! Please cancel it immediately, I can't do it anymore from the app"
2180,8,is it possible to cancel transactions?
2181,8,Help! I made a transfer in error and need to cancel it before it's complete!
2182,8,I made a terrible mistake when typing in my account number.  I accidently sent money to the wrong account.  I noticed the app won't allow me to void the transaction.  Can someone help me with this immediately?
2183,8,Is it possible to cancel my transfer?
2184,8,How do I fix a transaction to the wrong account?
2185,8,I goofed up and used the wrong account.  Please help.
2186,8,I want to cancel a transfer I just made.
2187,8,Cancel Transaction
2188,8,"Could you refund my transaction, I paid it into the wrong account. I need to be able to pay it into the right account by tomorrow."
2189,8,My transaction is on the wrong account.
2190,8,"I paid my rent into the wrong account, could you please pay it into the right account, it needs to be done by tomorrow."
2191,8,How do I go about cancelling a transaction?
2192,8,"I have arranged a transfer, but no longer need to send it. How do I stop the transfer?"
2193,8,I would like to cancel a transfer
2194,8,"Please help me, there is a transaction in the incorrect account."
2195,8,How can I revert a transaction from this morning?
2196,8,How do I cancel a recent transfer?
2197,8,Please can you block the transaction I just sent from my account? It was a payment but I accidently typed in the wrong details and think it might have gone to the wrong place.
2198,8,I made a transaction this morning but I need to revert it now.
2199,8,I made the incorrect payment for my rent yesterday and this needs to be fixed by no later than tomorrow. How can you help?
2200,8,I recently made a transfer but I need to cancel it as soon as possible.  Please let me know when this happens.
2201,8,I made a transfer into my account and now I need to cancel it
